id,SpeciesName,ResearchedBy,DataSuppliedBy,RefereedBy,Phylum,Class,Ordr,Family,Genus,Species,FoodType,Size,Flexibility,Fragility,Habit,Bioturbator,GrowthRate,DispPotAdult,Dependency,Sociability,Regeneration,Toxic,LifeSpan,Maturity,GenerationTime,ReprodFreq,ReprodSeason,LarvalSettlePeriod,Fecundity,EggSize,FertilizationType,DispPotLarvae,LarvalSettlingTime,ReprodLocation,BiogeographicRange,DepthRange,Migratory,biozone,devmech,envpos,feedingmethod,growthform,mobility,physpref,reprodtype,salinity,substratum,waterflow,waveexp
6201,"Thorogobius ephippiatus","Morvan Barnes",MarLIN,"This information is not refereed",Chordata,Osteichthyes,Perciformes,Gobiidae,Thorogobius,ephippiatus,"Small crustaceans, polychaetes, gastropods and algae.","Medium(11-20 cm)","Low (10-45 degrees)",Intermediate,"Free living","Not relevant","2 cm / year",1km-10km,Independent,Solitary,0,0,"6-10 years","3-5 years","Not researched","Annual episodic","May to June","Not relevant","2,500 to 12,000","Insufficient information",External,"Insufficient information","Not relevant","Water column",Temperate.,"From 5 m to 30 m depth.","Non-migratory / Resident","Lower Eulittoral, Sublittoral Fringe, Upper Infralittoral, Lower Infralittoral, Upper Circalittoral",Oviparous,Demersal,Omnivore,Pisciform,Swimmer,"Open coast, Enclosed coast / Embayment",Gonochoristic,"Full (30-40 psu)","Crevices / fissures, Caves, Bedrock, Large to very large boulders",,
6084,"Thracia spp.","Dr Paul Somerfield & Prof. Richard Warwick",PML,"This information is not refereed",Mollusca,Pelecypoda,Pholadomyoida,Thraciidae,Thracia,,"Phytoplankton, detritus.",Small-medium(3-10cm),"None (< 10 degrees)",Intermediate,"Free living",,"Not researched","Not researched",Independent,Solitary,0,"Not researched","Insufficient information","Insufficient information","Not researched",,"June to September","Insufficient information","Insufficient information","Insufficient information","Insufficient information","Not researched","Insufficient information","As adult",Temperate.,"2 - 50 m.","Non-migratory / Resident","Sublittoral Fringe, Upper Infralittoral, Lower Infralittoral, Upper Circalittoral, Lower Circalittoral",Planktotrophic,Infaunal,"Active suspension feeder",Bivalved,Burrower,,"Permanent hermaphrodite","Full (30-40 psu), Variable (18-40 psu)","Coarse clean sand, Fine clean sand, Muddy sand, Gravelley sand",,
6497,"Thracia villosiuscula","Lizzie Tyler","University of Sheffield","This information is not refereed.",Mollusca,Bivalvia,Pholadomyoida,Thraciidae,Thracia,villosiuscula,,Small(1-2cm),,,,,,,,,,,,,," ",,,,,,,,,,"0 - 60 m",,,,,"Passive suspension feeder, Active suspension feeder, Surface deposit feeder, Sub-surface deposit feeder",,Burrower,,,,,,
6021,"Thyasira flexuosa","Charlotte Marshall",<em>MarLIN</em>,"This information is not refereed.",Mollusca,Pelecypoda,Veneroida,Thyasiridae,Thyasira,flexuosa,,Small(1-2cm),"None (< 10 degrees)",Intermediate,"Free living",,,100-1000m,Independent,Solitary,,,"Insufficient information","Insufficient information","Insufficient information","Annual protracted",,,,,,"Insufficient information","Not relevant",,"Not researched",,,,"Direct Development",Infaunal,,Bivalved,Burrower,,Gonochoristic,,"Sandy mud",,
4115,"Thyasira gouldi","Angus Jackson",<em>MarLIN</em>,"This information is not refereed.",Mollusca,Pelecypoda,Veneroida,Thyasiridae,Thyasira,gouldi,"Suspended organic matter and digestion of mutualistic bacteria.","Very small(<1cm)","None (< 10 degrees)",Intermediate,"Burrow dwelling",,"1 mm/year","Not researched","Mutualist with/on/in",Solitary,0,,"Insufficient information","Insufficient information","Insufficient information","Annual protracted","Year round","Not relevant","Up to 750 eggs per spawn","Ca 260 &#181;m long",Internal,<10m,"Not relevant","Sediment surface","Not researched",15-25m,"Non-migratory / Resident","Lower Infralittoral, Upper Circalittoral, Lower Circalittoral","Direct Development",Infaunal,"Symbiont contribution, Active suspension feeder",Bivalved,Burrower,Sealoch,Gonochoristic,"Reduced (18-30 psu)","Muddy sand, Mud, Sandy mud","Insufficient information","Insufficient information"
6498,"Thyasira spp.","Lizzie Tyler","University of Sheffield","This information is not refereed.",Mollusca,Bivalvia,Veneroida,Thyasiridae,Thyasira,,,"Very small(<1cm)",,,,,,,,,,,,,," ",,,,,,,,,,,,,,,,,,,,,,,
6025,"Thyone fusus","Dr Paul Somerfield & Prof. Richard Warwick",PML,"This information is not refereed.",Echinodermata,Holothurioidea,Dendrochirotida,Phyllophoridae,Thyone,fusus,Detritus,"Medium(11-20 cm)","High (>45 degrees)",Fragile,"Free living",,"Not researched","Not researched",Independent,Solitary,0,"Not researched","Insufficient information","Insufficient information","Not researched",,"Insufficient information","Insufficient information","Insufficient information","Insufficient information","Insufficient information","Not researched","Insufficient information","As adult","Temperate to warm temperate.","5 m to 100 m or more.","Insufficient information",,,,"Surface deposit feeder",Cylindrical,Crawler,,,,"Gravel / shingle",,
6499,"Timoclea ovata","Lizzie Tyler","University of Sheffield","This information is not refereed.",Mollusca,Bivalvia,Veneroida,Veneridae,Timoclea,ovata,,Small(1-2cm),,,,,,,,,,,,,," ",,,,,,,,,,,,,,,"Passive suspension feeder, Active suspension feeder",,Crawler,,,,,,
6155,"Timoclea spp.","Sean Lindsley-Leake",MarLIN,"This information is not refereed",Mollusca,Pelecypoda,Veneroida,Veneroidae,Timoclea,,"Phytoplankton, detritus",Small(1-2cm),"None (< 10 degrees)",Robust,"Free living",,,,Independent,"Insufficient information",0,,"1-2 years","1 year","1 year","Annual episodic","March to September","Insufficient information","Insufficient information","50 &#181;m",External,"Insufficient information","1-2 months","Water column",,,,,Lecithotrophic,,,,Crawler,,Gonochoristic,,,,
6500,"Travisia forbesii","Lizzie Tyler","University of Sheffield","This information is not refereed.",Annelida,Polychaeta,Opheliida,Opheliidae,Travisia,forbesii,,Small-medium(3-10cm),,,,,,,,,,,,,," ",,,,,,,,,,,,,,,"Surface deposit feeder, Sub-surface deposit feeder",,Burrower,,,,,,
6078,"Travisia spp.","Dr Paul Somerfield & Prof. Richard Warwick",PML,"This information is not refereed",Annelida,Polychaeta,Opheliida,Travisiinae,Travisia,,Detritus,Small-medium(3-10cm),"High (>45 degrees)",Intermediate,"Free living",,"Not researched","Not researched",Independent,Solitary,0,"Not researched","Insufficient information","<1 year","Not researched",,"November to February","Insufficient information","In excess of 5000","280-300 &#181;m",External,"Not researched","Not relevant","As adult","Not researched","Not researched",,,"Direct Development",Infaunal,"Sub-surface deposit feeder","Vermiform segmented",Burrower,,Gonochoristic,,"Muddy sand",,
6501,"Trichobranchus glacialis","Lizzie Tyler","University of Sheffield","This information is not refereed.",Annelida,Polychaeta,Terebellida,Trichobranchidae,Trichobranchus,glacialis,,Small(1-2cm),,,,,,,,,,,,,," ",,,,,,,,,,,,,,,,,,,,,,,
6502,"Trichotropis borealis","Lizzie Tyler","University of Sheffield","This information is not refereed.",Mollusca,Gastropoda,Mesogastropoda,Capulidae,Trichotropis,borealis,,Small(1-2cm),,,,,,,,,,,,,," ",,,,,,,,,,"10 - 270 m",,,,,,,,,,,,,
6096,"Tridonta spp.","Sean Lindsley-Leake",MarLIN,"This information is not refereed",Mollusca,Pelecypoda,Veneroida,Astartoidea,Tridonta,,phytoplankton,Small(1-2cm),"None (< 10 degrees)",Robust,"Free living",,"Not researched","Not researched",Independent,Solitary,0,"Not researched","Insufficient information","Insufficient information","Insufficient information","Annual protracted","Oct and Nov in North Atlantic. ","Insufficient information",4000-5500,"180 &#181;m",External,"Insufficient information","Insufficient information","Water column","Boreal to temperate.",,,,Lecithotrophic,,,,Burrower,,Gonochoristic,,,,
6194,"Trisopterus luscus","Morvan Barnes",MarLIN,"This information is not refereed",Chordata,Osteichthyes,Gadiformes,Gadidae,Trisopterus,luscus,"Crustaceans as well as small fish, molluscs and polychaetes.",Medium-large(21-50cm),"Low (10-45 degrees)",Intermediate,"Free living","Not relevant","1.5-2 cm / month",>10km,Independent,Gregarious,0,0,"3-5 years","1-2 years","Not researched","Annual episodic","December to March","Not relevant","probably 1,000 to 20,000","0.9-1.2 mm",External,"Insufficient information","Not relevant","Water column","Cold temperate to warm temperate.","From 30 m to 100 m depth.","Seasonal (reproduction)","Upper Circalittoral, Lower Circalittoral, Circalittoral Offshore, Bathybenthic (Bathyal)",Oviparous,Demersal,"Predator, Scavenger",Pisciform,Swimmer,"Open coast, Offshore seabed, Estuary",Gonochoristic,"Variable (18-40 psu)","Sandy mud, Muddy sand, Bedrock",,
6195,"Trisopterus minutus","Morvan Barnes",MarLIN,"This information is not refereed",Chordata,Osteichthyes,Gadiformes,Gadidae,Trisopterus,minutus,"Crustaceans as well as small fish and polychaetes.",Medium-large(21-50cm),"Low (10-45 degrees)",Intermediate,"Free living","Not relevant","1-1.5 cm / month",>10km,Independent,Gregarious,0,0,"3-5 years","1 year","Not researched","Annual episodic","January to April","Not relevant","1,000 to 20,000","0.9-1 mm",External,"Insufficient information","Not relevant","Water column","Temperate to warm temperate.","From 15 m to 200 m depth.","Seasonal (reproduction)","Upper Infralittoral, Lower Infralittoral, Upper Circalittoral, Lower Circalittoral, Circalittoral Offshore, Bathybenthic (Bathyal)",Oviparous,Demersal,"Predator, Scavenger",Pisciform,Swimmer,"Open coast, Offshore seabed",Gonochoristic,"Full (30-40 psu)","Bedrock, Sandy mud, Muddy sand",,
6503,"Tritonia hombergi","Lizzie Tyler","University of Sheffield","This information is not refereed.",Mollusca,Gastropoda,Nudibranchia,Tritoniidae,Tritonia,hombergi,,"Medium(11-20 cm)",,,,,,,,,,,,,," ",,,,,,,,,,"0 - 80 m",,,,,,,,,,,,,
6504,"Trophonopsis muricatus","Lizzie Tyler","University of Sheffield","This information is not refereed.",Mollusca,Gastropoda,Neogastropoda,Muricidae,Trophonopsis,muricatus,,Small(1-2cm),,,,,,,,,,,,,," ",,,,,,,,,,"20 - 300 m",,,,,,,,,,,,,
4143,"Truncatella subcylindrica","Nicola White",<em>MarLIN</em>,"Dennis R. Seaward",Mollusca,Gastropoda,Mesogastropoda,Truncatellidae,Truncatella,subcylindrica,"Vegetable detritus and small algae","Very small(<1cm)","None (< 10 degrees)",Robust,"Free living","Not relevant","Insufficient information",100-1000m,Independent,Gregarious,0,,"Insufficient information","Insufficient information","Insufficient information","Insufficient information","Insufficient information","Insufficient information","Insufficient information","Eggs 0.75-0.80mm in diameter","Insufficient information",<10m,"Not relevant","As adult","Not researched","Insufficient information","Non-migratory / Resident","Upper Littoral Fringe, Lower Littoral Fringe",Oviparous,"Epifaunal, Interstitial","Sub-surface deposit feeder, Surface deposit feeder",Cylindrical,Crawler,"Estuary, Isolated saline water (Lagoon)",Gonochoristic,"Variable (18-40 psu)","Gravel / shingle, Mud","Very Weak (negligible)",Sheltered
6505,"Trypanosyllis coeliaca","Lizzie Tyler","University of Sheffield","This information is not refereed.",Annelida,Polychaeta,Phyllodocida,Syllidae,Trypanosyllis,coeliaca,,Small(1-2cm),,,,,,,,,,,,,," ",,,,,,,,,,,,,,,,,,,,,,,
6073,"Tubificoides spp.","Dr Paul Somerfield & Prof. Richard Warwick",PML,"This information is not refereed",Annelida,Oligochaeta,Tubificida,Tubificidae,Tubificoides,,Detritus,Small-medium(3-10cm),"High (>45 degrees)",Fragile,"Free living",,"Not researched","Not researched",,Solitary,0,"Not researched","1-2 years","1-2 years","Not researched",,Continuous,"All year","Insufficient information","Insufficient information",Internal,"Not researched","Not relevant","Insufficient information","Not researched","Not researched",,,,,,,,,,,,,
6036,"Tubularia indivisa","Dr Paul Somerfield & Prof. Richard Warwick",PML,"This information is not refereed",Cnidaria,Leptolida,Capitata,Tubulariidae,Tubularia,indivisa,Zooplankton,"Medium(11-20 cm)","High (>45 degrees)",Fragile,Erect,"Not relevant","Not researched","Not researched",Independent,Colonial,1,"Not researched","1 year","<1 year","Not researched","Annual protracted","All year","Greatest in spring (April to June)",">100 gonomedusae per polyp","Insufficient information",External,"Not researched","Not relevant","As adult",Temperate.,"Lower shore to 280 m.","Non-migratory / Resident",,Brooding,"Epifaunal, Epilithic",Predator,Turf,"Permanent attachment",,Gonochoristic,,"Bedrock, Large to very large boulders, Small boulders, Cobbles",,
6506,"Turbonilla (Pyrgiscus) crenata","Lizzie Tyler","University of Sheffield","This information is not refereed.",Mollusca,Gastropoda,Heterostropha,Pyramidellidae,Turbonilla,crenata,,"Very small(<1cm)",,,,,,,,,,,,,," ",,,,,,,,,,,,,,,,,,,,,,,
6181,"Turritella communis","Lizzie Tyler","University of Sheffield","This information is not refereed.",Mollusca,Gastropoda,Mesogastropoda,Turritellidae,Turritella,communis,"Suspended organic particles",Small-medium(3-10cm),"None (< 10 degrees)",Robust,"Free living","Not relevant","Not Researched","Not researched",Independent,Solitary,0,0,"6-10 years","1-2 years","Not researched","Annual episodic","Not researched","Not researched",,,Internal,"Not researched",,"Insufficient information","Temperate to warm temperate.","0 - 220 m","Non-migratory / Resident","Sublittoral Fringe, Upper Infralittoral, Lower Infralittoral, Upper Circalittoral, Lower Circalittoral, Circalittoral Offshore",,Infaunal,"Passive suspension feeder, Active suspension feeder, Surface deposit feeder, Sub-surface deposit feeder",Turbinate,"Crawler, Burrower","Open coast, Offshore seabed",Gonochoristic,"Full (30-40 psu)","Coarse clean sand, Fine clean sand, Sandy mud, Muddy sand, Mud, Gravelley sand, Gravelly mud","Field unresearched","Field unresearched"
6052,"Typosyllis spp.","Dr Paul Somerfield & Prof. Richard Warwick",PML,"This information is not refereed",Annelida,Polychaeta,Phyllodocida,Syllidae,Syllis,,"Small invertebrates",Small-medium(3-10cm),"High (>45 degrees)",Intermediate,"Free living",,"Not researched",100-1000m,,,1,"Not researched","Insufficient information","<1 year","Not researched"," ","Insufficient information","Insufficient information",,,External,"Not researched",,"Water column","Not researched",,,,,Epibenthic,,"Vermiform segmented",,,Gonochoristic,,,,
4271,"Ulva intestinalis","Georgina Budd & Paolo Pizzola",<em>MarLIN</em>,"This information is not refereed.",Chlorophycota,Ulvophyceae,Ulvales,Ulvaceae,Ulva,intestinalis,Photoautotroph,Large(>50cm),"High (>45 degrees)",Fragile,Attached,"Not relevant","0.15-0.25 cm/day","Not relevant",Independent,Solitary,0,,"<1 year","See additional information","<1 year","Annual protracted","All year with summer maximum","Not relevant","Not relevant","Not relevant",External,>10km,"See additional information","Water column","Not researched","Intertidal to a few metres sublittorally","Non-migratory / Resident","Supralittoral, Upper Littoral Fringe, Lower Littoral Fringe, Upper Eulittoral, Mid Eulittoral","Spores (sexual / asexual)","Epifloral, Epilithic, Epiphytic, Epibenthic",Photoautotroph,"Straplike / Ribbonlike","See additional information, Permanent attachment","Strait / sound, Ria / Voe, Open coast, Enclosed coast / Embayment","Vegetative, Alternation of generations","Full (30-40 psu), Variable (18-40 psu), Low (<18 psu), Reduced (18-30 psu)","Small boulders, Cobbles, Bedrock, Large to very large boulders, Muddy sand","Insufficient information","Moderately Exposed, Sheltered, Very Sheltered, Extremely Sheltered, Ultra Sheltered"
4212,"Umbonula littoralis","Dr Keith Hiscock",<em>MarLIN</em>,"Dr Peter J. Hayward",Bryozoa,Gymnolaemata,Cheilostomatida,Umbonulidae,Umbonula,littoralis,"Suspended material","Very small(<1cm)","None (< 10 degrees)",Fragile,Attached,"Not relevant","Insufficient information","Not researched",Independent,Colonial,0,,"Insufficient information","Insufficient information","Insufficient information","Biannual protracted","June to November",,"Insufficient information",,,"Insufficient information","Insufficient information",,"Not researched","Intertidal to 6 m","Non-migratory / Resident","Sublittoral Fringe, Upper Infralittoral",Lecithotrophic,Epifaunal,"Active suspension feeder","Crustose hard","Permanent attachment","Open coast, Strait / sound, Ria / Voe, Enclosed coast / Embayment","Permanent hermaphrodite","Full (30-40 psu)","Bedrock, Large to very large boulders, Small boulders, Cobbles","Very Strong (>6 kn), Strong (3-6 kn), Moderately Strong (1-3 kn), Weak (<1 kn)","Extremely Exposed, Very Exposed, Exposed, Moderately Exposed, Sheltered"
6508,"Unciola crenatipalma","Lizzie Tyler","University of Sheffield","This information is not refereed.",Arthropoda,Malacostraca,Amphipoda,Aoridae,Unciola,crenatipalma,,Small-medium(3-10cm),,,,,,,,Solitary,,,,,," ",,,,,,,,,,,"Insufficient info.",,,,"Passive suspension feeder, Active suspension feeder",,"Swimmer, Burrower",,,,,,
6509,"Upogebia deltaura","Lizzie Tyler","University of Sheffield","This information is not refereed.",Arthropoda,Malacostraca,Decapoda,Upogebiidae,Upogebia,deltaura,,"Medium(11-20 cm)",,,,,,,,Solitary,,,,,," ",,,,,,,,,,"0 - 40 m","Insufficient info.",,,,"Passive suspension feeder, Active suspension feeder, Surface deposit feeder, Sub-surface deposit feeder",,Burrower,,,,,,
